# JOBID user submit start end cores
292894 arodrig 1265107985 1265108000 1265108394 200
293192 arodrig 1265108423 1265108435 1265108701 100
293399 arodrig 1265108749 1265108764 1265109042 150
293400 arodrig 1265109083 1265109095 1265109390 150
293401 arodrig 1265109421 1265109423 1265109689 150
293402 arodrig 1265109758 1265109769 1265110040 150
293403 arodrig 1265110109 1265110114 1265110421 100
293411 arodrig 1265110517 1265110519 1265110824 100
293415 arodrig 1265110864 1265110879 1265111495 100
293418 arodrig 1265111552 1265111555 1265111899 50
293870 arodrig 1265112004 1265112020 1265113189 50
293924 arodrig 1265113365 1265113371 1265113658 50
293925 arodrig 1265113728 1265113731 1265114028 50
293932 arodrig 1265114072 1265114076 1265114374 40
293934 arodrig 1265114404 1265114406 1265114721 40
294085 arodrig 1265124520 1265124531 1265125111 40
294103 arodrig 1265125289 1265125296 1265125647 40
294104 arodrig 1265125688 1265125701 1265126129 40
294110 arodrig 1265126189 1265126195 1265126610 30
294115 arodrig 1265126640 1265126645 1265127103 30
294119 arodrig 1265127229 1265127230 1265127663 30
294248 arodrig 1265131103 1265131116 1265131651 30
294339 arodrig 1265131671 1265131689 1265132440 20
295658 arodrig 1265186578 1265186590 1265186706 200
295659 arodrig 1265186781 1265186784 1265186886 20
296129 arodrig 1265194893 1265194900 1265196474 20
296140 arodrig 1265197566 1265197571 1265197641 20
297843 arodrig 1265275690 1265275699 1265277075 200
298099 arodrig 1265285142 1265285148 1265288749 50
298300 arodrig 1265296680 1265296692 1265297686 50
299273 arodrig 1265358154 1265358164 1265358422 2
299274 arodrig 1265358473 1265358479 1265360044 2
299290 arodrig 1265360136 1265360143 1265360241 2
299291 arodrig 1265360261 1265360263 1265362188 2
299416 arodrig 1265362237 1265362238 1265362576 2
299434 arodrig 1265362734 1265362749 1265363438 20
299498 arodrig 1265363640 1265363648 1265365236 20
299500 arodrig 1265365337 1265365352 1265367492 20
299530 arodrig 1265367552 1265367557 1265368268 20
299566 arodrig 1265368417 1265368427 1265371883 10
299604 arodrig 1265371926 1265371941 1265372860 10
299612 arodrig 1265372987 1265372994 1265374042 10
299746 arodrig 1265381128 1265381135 1265382010 10
299759 arodrig 1265382095 1265382112 1265383400 10
299763 arodrig 1265383409 1265383410 1265384354 8
299771 arodrig 1265384388 1265384399 1265385466 8
305734 arodrig 1265628093 1265628094 1265628836 8
305793 arodrig 1265628866 1265628874 1265629847 6
305804 arodrig 1265629885 1265629894 1265630847 6
305812 arodrig 1265630889 1265630899 1265634500 6
309787 arodrig 1265709918 1265709919 1265711173 6
309957 arodrig 1265713895 1265713909 1265715057 6
310021 arodrig 1265715221 1265715230 1265716195 6
310062 arodrig 1265716321 1265716324 1265717837 4
310817 arodrig 1265717843 1265717856 1265719392 4
311382 arodrig 1265725404 1265725414 1265726844 4
311404 arodrig 1265726916 1265726929 1265728495 4
311433 arodrig 1265728724 1265728729 1265730274 4
311494 arodrig 1265730289 1265730304 1265731398 2
311542 arodrig 1265731408 1265731414 1265732867 2
311657 arodrig 1265733026 1265733035 1265734459 1
311709 arodrig 1265734461 1265734474 1265735853 6
313605 arodrig 1265790545 1265790559 1265794089 1
314803 arodrig 1265794143 1265794144 1265794661 6
314824 arodrig 1265794693 1265794701 1265795094 6
314828 arodrig 1265795143 1265795152 1265797131 1
329051 arodrig 1265965791 1265966807 1265966918 1
329793 arodrig 1265967217 1265967225 1265967333 1
329794 arodrig 1265967336 1265967345 1265968395 6
330170 arodrig 1265968460 1265968465 1265969917 2
331417 arodrig 1265970636 1265970647 1265972973 3
331431 arodrig 1265973012 1265973022 1265973883 2
331459 arodrig 1265974809 1265974812 1265977424 2
331491 arodrig 1265977450 1265977466 1265978508 2
357908 arodrig 1266225320 1266225361 1266225688 2
358308 arodrig 1266225817 1266225854 1266226178 2
358664 arodrig 1266226416 1266226450 1266227851 1
358690 arodrig 1266227873 1266227877 1266227959 1
358699 arodrig 1266227986 1266227996 1266229439 1
358880 arodrig 1266229506 1266229520 1266229658 4
358882 arodrig 1266229680 1266229684 1266233285 1
359083 arodrig 1266233322 1266233337 1266234686 2
359104 arodrig 1266234822 1266234836 1266236506 2
359168 arodrig 1266236965 1266236967 1266237328 6
361812 arodrig 1266247563 1266247573 1266248078 2
361833 arodrig 1266248294 1266248336 1266251019 4
362897 arodrig 1266251987 1266251999 1266253203 2
369902 arodrig 1266309003 1266309007 1266310976 2
370536 arodrig 1266311868 1266311872 1266312635 3
372180 arodrig 1266313283 1266313298 1266315658 4
372205 arodrig 1266315695 1266315702 1266318892 3
372609 arodrig 1266319796 1266319809 1266323410 2
373686 arodrig 1266331187 1266331193 1266332640 2
373771 arodrig 1266332957 1266332963 1266334980 2
373879 arodrig 1266335024 1266335034 1266337419 3
373955 arodrig 1266337490 1266337494 1266338555 2
374004 arodrig 1266338593 1266338599 1266339548 1
379518 arodrig 1266395244 1266395252 1266398853 1
380028 arodrig 1266401258 1266401273 1266407714 2
381288 arodrig 1266409727 1266409731 1266413332 2
382104 arodrig 1266419820 1266419836 1266422713 2
382286 arodrig 1266422766 1266422776 1266425957 2
382937 arodrig 1266426770 1266426774 1266427891 2
406509 arodrig 1267544894 1267544900 1267544975 4
406514 arodrig 1267545027 1267545034 1267545877 4
406572 arodrig 1267547236 1267547241 1267547456 4
406587 arodrig 1267548108 1267548112 1267549180 4
406758 arodrig 1267550676 1267550693 1267551316 4
406958 arodrig 1267553166 1267553184 1267553364 10
407181 iglez 1267557078 1267557081 1267557434 4
407923 arodrig 1267604688 1267604700 1267604825 4
407931 arodrig 1267606349 1267606364 1267607316 4
408044 arodrig 1267609153 1267609170 1267611282 10
412969 arodrig 1267802047 1267802057 1267802146 4
416958 arodrig 1268061632 1268061644 1268061732 6
417027 arodrig 1268062765 1268062769 1268062835 6
417047 arodrig 1268063172 1268063189 1268063376 6
417153 arodrig 1268065007 1268065447 1268066172 6
417250 arodrig 1268066192 1268066208 1268069809 6
419760 arodrig 1267177156 1267177164 1267180765 1
422838 arodrig 1267200841 1267200858 1267200952 4
431981 arodrig 1267442862 1267442871 1267443307 4
449845 arodrig 1268309400 1268310401 1268310662 6
450088 arodrig 1268311313 1268311323 1268311396 6
450644 arodrig 1268320019 1268320047 1268320133 6
450645 arodrig 1268320160 1268320166 1268320267 6
450655 arodrig 1268320768 1268320796 1268320870 6
450927 arodrig 1268322067 1268322088 1268322781 6
451069 arodrig 1268322955 1268322986 1268326586 2
456021 arodrig 1268396306 1268396309 1268396482 6
473905 arodrig 1268728014 1268728036 1268728859 2
661220 arodrig 1272279557 1272279568 1272279636 6
867254 arodrig 1275902380 1275902420 1275902643 4
878052 arodrig 1276155142 1276162378 1276162904 6
878064 arodrig 1276156159 1276163369 1276166969 2
878131 arodrig 1276160920 1276168811 1276168878 2
878169 arodrig 1276161748 1276170012 1276171250 2
878241 mrivero 1276163361 1276170578 1276170718 2
878253 mrivero 1276163580 1276170788 1276170965 2
878305 arodrig 1276164134 1276171567 1276172045 2
878393 arodrig 1276166263 1276177058 1276180659 4
881796 arodrig 1276243568 1276256018 1276257320 4
882470 arodrig 1276257354 1276264588 1276264685 4
882597 arodrig 1276263359 1276270806 1276271154 4
882600 arodrig 1276264173 1276271442 1276273518 4
882614 arodrig 1276266419 1276273747 1276274375 2
882616 arodrig 1276267254 1276274623 1276275389 2
882623 arodrig 1276268249 1276275598 1276276215 2
882628 arodrig 1276269380 1276276850 1276280451 2
886009 arodrig 1276500732 1276508022 1276508312 4
892593 mrivero 1276601410 1276609042 1276612642 6
893932 arodrig 1276615906 1276623130 1276623525 4
893966 arodrig 1276616423 1276623643 1276627243 10
895507 arodrig 1276625808 1276633464 1276633869 10
897366 arodrig 1276674712 1276681932 1276681993 10
897369 arodrig 1276674912 1276682190 1276684498 10
897380 arodrig 1276677423 1276684663 1276684753 10
897608 mrivero 1276678915 1276686138 1276686492 6
897627 arodrig 1276679136 1276686373 1276689777 10
898072 brochero 1276683136 1276683161 1276683454 10
898309 brochero 1276683644 1276690877 1276691002 4
898359 arodrig 1276683829 1276691084 1276691508 10
898479 brochero 1276684849 1276692094 1276692407 4
898546 mrivero 1276685597 1276692843 1276693199 6
898574 arodrig 1276686135 1276693372 1276693587 4
898575 mrivero 1276686143 1276693365 1276696966 6
898613 arodrig 1276686501 1276693739 1276693902 10
898617 brochero 1276686521 1276693771 1276694884 5
898640 brochero 1276687749 1276687781 1276688281 4
898965 brochero 1276689675 1276689706 1276693306 5
899169 mrivero 1276690630 1276697870 1276701471 6
900865 brochero 1276694515 1276701781 1276701858 6
900867 arodrig 1276694693 1276701921 1276704934 4
900868 brochero 1276694966 1276702250 1276705850 6
900907 arodrig 1276697814 1276705047 1276706587 4
901341 arodrig 1276704854 1276712097 1276712499 4
901342 brochero 1276704866 1276712117 1276715718 10
901345 mrivero 1276705102 1276712362 1276715962 6
902364 arodrig 1276759440 1276766676 1276766811 4
902366 arodrig 1276759883 1276767129 1276767266 4
902367 arodrig 1276760149 1276767370 1276769054 4
902385 arodrig 1276762058 1276769293 1276771095 5
903183 brochero 1276767946 1276775202 1276776729 8
903343 brochero 1276769873 1276777123 1276778615 8
903471 brochero 1276771483 1276778721 1276780497 8
903526 arodrig 1276771871 1276779147 1276779392 5
903626 brochero 1276773943 1276781179 1276781718 10
903681 brochero 1276774717 1276781995 1276782522 4
903684 brochero 1276775390 1276782631 1276782932 2
903722 brochero 1276775784 1276783025 1276783206 1
903803 brochero 1276776389 1276783645 1276786530 2
903921 brochero 1276786399 1276793664 1276797265 6
917509 brochero 1277127119 1277127177 1277130778 6
917794 mrivero 1277129442 1277136707 1277137774 6
917848 mrivero 1277130592 1277137857 1277140978 20
917915 brochero 1277131038 1277138279 1277139351 6
917963 brochero 1277132178 1277139452 1277141570 15
917984 mrivero 1277133803 1277141079 1277144679 100
917985 brochero 1277134478 1277141751 1277145351 15
918035 mrivero 1277138576 1277145861 1277149461 100
918271 mrivero 1277190641 1277197905 1277201505 100
918405 mrivero 1277202516 1277209758 1277211490 100
920253 iglez 1277291033 1277298306 1277299874 6
920381 iglez 1277292681 1277299961 1277303562 6
922343 rocio 1277308911 1277308992 1277312593 10
930438 arodrig 1277710719 1277718016 1277721616 6
930542 arodrig 1277717016 1277724305 1277727905 8
932080 arodrig 1277799744 1277807056 1277809404 4
932117 arodrig 1277802190 1277809480 1277809603 6
932185 mrivero 1277805507 1277812808 1277812920 30
932215 mrivero 1277806035 1277813339 1277813460 30
932975 arodrig 1277818119 1277825457 1277825545 2
932990 arodrig 1277818328 1277825658 1277825862 2
933203 arodrig 1277820752 1277828115 1277829488 2
933308 arodrig 1277822289 1277829608 1277830384 2
935323 rocio 1277894088 1277894214 1277897814 10
937692 rocio 1277912908 1277957156 1277960757 10
940718 brochero 1278003098 1278057427 1278061027 10
942034 arodrig 1278060695 1278061113 1278062981 8
942174 rocio 1278064604 1278066722 1278070323 10
942317 arodrig 1278067317 1278067379 1278067948 3
942335 arodrig 1278068175 1278068281 1278068785 2
942440 arodrig 1278069698 1278069719 1278069838 1
942447 arodrig 1278070390 1278070451 1278070513 4
942451 arodrig 1278070620 1278070649 1278070837 4
942457 arodrig 1278071348 1278071365 1278071603 4
942645 rocio 1278076294 1278076332 1278079932 10
942737 arodrig 1278077975 1278078027 1278078202 4
942758 arodrig 1278078338 1278085603 1278086328 2
942784 arodrig 1278079154 1278079220 1278079982 4
942829 arodrig 1278080400 1278080441 1278081085 1
943106 rocio 1278087172 1278087280 1278090881 10
943926 mrivero 1278156187 1278156213 1278159813 30
943968 mrivero 1278160434 1278160699 1278164300 30
944011 mrivero 1278165642 1278165677 1278169278 30
944914 arodrig 1278320041 1278320074 1278321001 6
947751 mrivero 1278370513 1278370575 1278370734 3
947762 mrivero 1278370733 1278370784 1278374384 30
948501 arodrig 1278402202 1278402246 1278402542 4
948787 arodrig 1278406346 1278406386 1278406622 4
948790 arodrig 1278406704 1278406758 1278410358 4
949021 arodrig 1278411543 1278412446 1278413150 1
949478 arodrig 1278413224 1278413270 1278413802 4
951969 arodrig 1278423866 1278423902 1278427503 10
952378 rocio 1278432518 1278432581 1278436181 10
953546 mrivero 1278451299 1278451375 1278451684 30
953557 mrivero 1278451818 1278451869 1278455470 30
954802 rocio 1278488657 1278488723 1278492324 10
955663 arodrig 1278510184 1278510206 1278511893 6
955862 arodrig 1278514083 1278514120 1278517720 4
955920 rocio 1278516051 1278516029 1278519630 10
956861 rocio 1278537830 1278537872 1278541472 10
958209 arodrig 1278582007 1278582049 1278585649 6
958967 rocio 1278596154 1278596198 1278599799 10
959219 arodrig 1278601350 1278601397 1278602002 10
959233 mrivero 1278602033 1278602376 1278605976 15
959320 rocio 1278604063 1278604096 1278607696 15
959543 mrivero 1278608431 1278608472 1278612073 15
961190 arodrig 1278663329 1278663345 1278666946 6
963125 arodrig 1278676056 1278676091 1278676156 4
963129 arodrig 1278676198 1278676239 1278676631 4
964689 mrivero 1278796796 1278796875 1278800475 15
964700 mrivero 1278801463 1278801518 1278805119 15
966785 rocio 1278945972 1278946037 1278949637 15
966867 rocio 1278949832 1278949869 1278953470 15
967510 rocio 1278995075 1278995125 1278998726 15
967634 rocio 1278999738 1278999776 1279003376 20
968046 rocio 1279026241 1279026268 1279029868 20
968174 rocio 1279033035 1279033147 1279036747 15
970409 mrivero 1279095075 1279095125 1279098726 15
970912 mrivero 1279101402 1279101421 1279105021 15
972373 rocio 1279120798 1279120848 1279124448 20
975363 mrivero 1279190037 1279190047 1279192608 15
975462 mrivero 1279192650 1279192696 1279196297 15
996337 arodrig 1279611123 1279611186 1279611984 4
996405 mrivero 1279612824 1279612944 1279616544 15
996497 arodrig 1279613309 1279613419 1279616045 4
997026 arodrig 1279616233 1279616300 1279619901 6
997420 arodrig 1279620010 1279620058 1279620583 4
1005196 arodrig 1279718996 1279719103 1279719287 10
1005223 arodrig 1279719240 1279719350 1279719602 100
1005358 arodrig 1279720889 1279721011 1279721521 10
1005371 arodrig 1279721499 1279721610 1279721715 4
1005492 arodrig 1279722816 1279722976 1279723131 4
1005557 arodrig 1279723263 1279723349 1279723783 10
1005655 arodrig 1279725283 1279725393 1279725723 4
1005670 arodrig 1279725713 1279725810 1279727093 4
1005768 arodrig 1279727071 1279727195 1279728151 3
1005813 arodrig 1279728162 1279728291 1279728470 10
1007511 mrivero 1279787832 1279787932 1279791533 15
1007625 arodrig 1279788783 1279788857 1279789064 10
1011167 rocio 1279835532 1279835596 1279839197 20
1013105 mrivero 1279871017 1279871096 1279874697 15
1013254 rocio 1279873180 1279873294 1279876895 20
1013982 arodrig 1279881597 1279881729 1279883203 10
1014179 arodrig 1279883149 1279883277 1279883429 4
1014184 arodrig 1279883562 1279883675 1279887275 5
1014217 rocio 1279885998 1279886100 1279889700 20
1014691 rocio 1279895490 1279895557 1279899158 20
1021136 rocio 1280218304 1280218402 1280222002 20
1021347 brochero 1280221116 1280221249 1280221772 8
1021385 brochero 1280221761 1280221873 1280225473 6
1022165 rocio 1280230809 1280230882 1280234483 20
1022188 calderon 1280231598 1280231767 1280235367 6
1022815 rocio 1280236578 1280236713 1280240313 20
1023240 arodrig 1280239713 1280239806 1280240061 4
1023306 arodrig 1280240030 1280240145 1280240442 10
1029396 rocio 1280412829 1280413009 1280416610 20
1029950 rocio 1280417283 1280417468 1280421068 20
1031813 rocio 1280465677 1280465836 1280469436 20
1032300 rocio 1280476386 1280476568 1280481978 20
1032768 rocio 1280484297 1280484403 1280488004 20
1033092 rocio 1280489939 1280490111 1280493711 20
1034156 rocio 1280494964 1280495105 1280498705 20
1034675 rocio 1280504042 1280504197 1280506471 20
1035021 rocio 1280506385 1280506531 1280510131 20
1045380 rocio 1280745835 1280840202 1280843803 20
1045511 arodrig 1280747732 1280747914 1280747996 10
1045517 arodrig 1280747884 1280747937 1280748159 10
1045523 arodrig 1280748190 1280748225 1280751826 3
1047023 arodrig 1280762374 1280762438 1280762926 3
1047046 arodrig 1280762998 1280763153 1280763359 3
1047051 arodrig 1280763396 1280763458 1280763572 3
1047069 arodrig 1280763779 1280763934 1280764024 3
1047130 arodrig 1280764289 1280764406 1280764804 3
1047329 arodrig 1280764801 1280764949 1280768550 3
1051683 arodrig 1280821220 1280821436 1280821754 3
1051859 arodrig 1280821665 1280821839 1280822339 3
1052390 arodrig 1280822475 1280822659 1280823454 3
1059132 arodrig 1280917457 1280917493 1280921094 3
1063126 rocio 1281001650 1281001829 1281005429 20
1063534 rocio 1281006894 1281006962 1281010044 20
1063882 rocio 1281010133 1281010185 1281013785 10
1064419 arodrig 1281015619 1281015787 1281015902 3
1064423 arodrig 1281015837 1281015897 1281016187 2
1064510 rocio 1281016339 1281016529 1281020129 10
1064511 arodrig 1281016339 1281016351 1281016600 3
1064527 arodrig 1281016690 1281016873 1281017859 3
1064737 arodrig 1281018619 1281018896 1281019297 3
1064876 arodrig 1281019324 1281019489 1281020752 3
1065166 arodrig 1281020781 1281021004 1281024605 4
1065329 rocio 1281022235 1281022419 1281026020 3
1065722 rocio 1281027793 1281028006 1281031607 10
1065819 rocio 1281031579 1281031784 1281035385 10
1068299 arodrig 1281081456 1281081532 1281085132 4
1068465 rocio 1281085728 1281085777 1281089377 20
1069368 rocio 1281091381 1281091443 1281095043 20
1069458 arodrig 1281091772 1281091824 1281095424 4
1070221 rocio 1281096102 1281096161 1281099761 10
1086779 arodrig 1281340206 1281340267 1281343867 6
1103662 arodrig 1281513222 1281513504 1281517105 10
1104320 arodrig 1281522515 1281522626 1281522778 10
